"ATM","AccountID","Location","TransAmt","TransDate","TransNo"
"20","","Eighth Avenue",8604.12,"2001/07/08","322119"
"13","564291","Lamar Boulevard",1639.04,"2001/07/08","322120"
"13","","Lamar Boulevard",450.00,"2001/07/08","322121"
"20","994403","Eighth Avenue",80.00,"2001/07/08","322122"
"18","56016","Congress Street",1565.06,"2001/07/08","322123"
"24","284354","Magnolia Way",936.31,"2001/07/08","322124"
"24","878035","Magnolia Way",6155.95,"2001/07/08","322125"
"14","797352","Robson Street",360.00,"2001/07/08","322126"
"24","65003","Magnolia Way",3369.89,"2001/07/08","322127"
"20","","Eighth Avenue",280.00,"2001/07/08","322128"
"20","","Eighth Avenue",5192.24,"2001/07/08","322129"
"18","501657","Congress Street",10.00,"2001/07/08","322130"
"14","444413","Robson Street",2624.93,"2001/07/08","322131"
"14","811002","Robson Street",310.00,"2001/07/08","322132"
"24","797352","Magnolia Way",80.00,"2001/07/08","322133"
"14","444413","Robson Street",70.00,"2001/07/08","322134"
"14","994403","Robson Street",480.00,"2001/07/08","322135"
"20","444413","Eighth Avenue",210.00,"2001/07/08","322136"
"14","","Robson Street",6908.71,"2001/07/08","322137"
"24","56016","Magnolia Way",20.00,"2001/07/08","322138"
"17","301037","Linden Avenue",420.00,"2001/07/08","322139"
"20","","Eighth Avenue",130.00,"2001/07/08","322140"
"14","","Robson Street",420.00,"2001/07/08","322141"
"14","564291","Robson Street",200.00,"2001/07/08","322142"
"24","231494","Magnolia Way",270.00,"2001/07/08","322143"
"20","","Eighth Avenue",20.00,"2001/07/08","322144"
"13","","Lamar Boulevard",5118.99,"2001/07/08","322145"
"24","","Magnolia Way",350.00,"2001/07/08","322146"
"15","301037","Oak Street",120.00,"2001/07/08","322147"
"14","512328","Robson Street",5654.56,"2001/07/08","322148"
"13","269267","Lamar Boulevard",10.00,"2001/07/08","322149"
"20","820025","Eighth Avenue",270.00,"2001/07/08","322150"
"15","90398","Oak Street",360.00,"2001/07/08","322151"
"14","97627","Robson Street",430.00,"2001/07/08","322152"
"24","","Magnolia Way",50.00,"2001/07/08","322153"
"13","","Lamar Boulevard",5610.73,"2001/07/08","322154"
"18","","Congress Street",370.00,"2001/07/08","322155"
"24","","Magnolia Way",300.00,"2001/07/08","322156"
"14","","Robson Street",60.00,"2001/07/08","322157"
"20","","Eighth Avenue",4151.00,"2001/07/08","322158"
"14","","Robson Street",4552.39,"2001/07/08","322159"
"20","444413","Eighth Avenue",2732.34,"2001/07/08","322160"
"17","297397","Linden Avenue",2925.45,"2001/07/08","322161"
"17","35189","Linden Avenue",871.99,"2001/07/08","322162"
"20","56016","Eighth Avenue",130.00,"2001/07/08","322163"
"15","","Oak Street",140.00,"2001/07/08","322164"
"20","","Eighth Avenue",2078.58,"2001/07/08","322165"
"24","938010","Magnolia Way",160.00,"2001/07/08","322166"
"15","444413","Oak Street",30.00,"2001/07/08","322167"
"15","","Oak Street",320.00,"2001/07/08","322168"
"18","501657","Congress Street",40.00,"2001/07/08","322169"
"14","","Robson Street",420.00,"2001/07/08","322170"
"13","869033","Lamar Boulevard",400.00,"2001/07/08","322171"
"18","113236","Congress Street",330.00,"2001/07/08","322172"
"18","","Congress Street",210.00,"2001/07/08","322173"
"14","","Robson Street",410.00,"2001/07/08","322174"
"13","297397","Lamar Boulevard",3871.60,"2001/07/08","322175"
"14","297397","Robson Street",9580.04,"2001/07/08","322176"
"17","301037","Linden Avenue",200.00,"2001/07/08","322177"
"15","81559","Oak Street",4077.14,"2001/07/08","322178"
"24","250402","Magnolia Way",1045.35,"2001/07/08","322179"
"17","797352","Linden Avenue",500.00,"2001/07/08","322180"
"20","820025","Eighth Avenue",170.00,"2001/07/08","322181"
"14","230575","Robson Street",2290.97,"2001/07/08","322182"
"20","812465","Eighth Avenue",250.00,"2001/07/08","322183"
"14","914508","Robson Street",240.00,"2001/07/08","322184"
"17","269267","Linden Avenue",360.00,"2001/07/08","322185"
"15","504356","Oak Street",380.00,"2001/07/08","322186"
"13","562270","Lamar Boulevard",7965.44,"2001/07/08","322187"
"14","","Robson Street",2447.32,"2001/07/08","322188"
"24","","Magnolia Way",110.00,"2001/07/08","322189"
"14","264629","Robson Street",5053.86,"2001/07/08","322190"
"15","","Oak Street",490.00,"2001/07/08","322191"
"14","113236","Robson Street",4085.45,"2001/07/08","322192"
"24","641464","Magnolia Way",919.30,"2001/07/08","322193"
"15","35189","Oak Street",210.00,"2001/07/08","322194"
"24","559491","Magnolia Way",350.00,"2001/07/08","322195"
"20","","Eighth Avenue",480.00,"2001/07/08","322196"
"18","815062","Congress Street",320.00,"2001/07/08","322197"
"18","","Congress Street",9369.10,"2001/07/08","322198"
"15","559491","Oak Street",1036.97,"2001/07/08","322199"
"20","519311","Eighth Avenue",380.00,"2001/07/08","322200"
"17","795401","Linden Avenue",1817.29,"2001/07/08","322201"
"24","","Magnolia Way",460.00,"2001/07/08","322202"
"20","","Eighth Avenue",4090.76,"2001/07/08","322203"
"20","113236","Eighth Avenue",2949.27,"2001/07/08","322204"
"14","35189","Robson Street",220.00,"2001/07/08","322205"
"20","","Eighth Avenue",170.00,"2001/07/08","322206"
"24","","Magnolia Way",470.00,"2001/07/08","322207"
"15","230575","Oak Street",190.00,"2001/07/08","322208"
"24","176437","Magnolia Way",450.00,"2001/07/08","322209"
"14","97627","Robson Street",5858.55,"2001/07/08","322210"
"24","878035","Magnolia Way",160.00,"2001/07/08","322211"
"15","","Oak Street",260.00,"2001/07/08","322212"
"14","815062","Robson Street",320.00,"2001/07/08","322213"
"15","359310","Oak Street",500.00,"2001/07/08","322214"
"13","250402","Lamar Boulevard",160.00,"2001/07/08","322215"
"24","","Magnolia Way",50.00,"2001/07/08","322216"
"18","65003","Congress Street",2973.12,"2001/07/08","322217"
"20","","Eighth Avenue",7238.05,"2001/07/08","322218"
"17","","Linden Avenue",1951.60,"2001/07/08","322219"
"18","301037","Congress Street",2678.11,"2001/07/08","322220"
"14","","Robson Street",312.31,"2001/07/08","322221"
"14","","Robson Street",70.00,"2001/07/08","322222"
"14","","Robson Street",120.00,"2001/07/08","322223"
"17","","Linden Avenue",50.00,"2001/07/08","322224"
"17","513574","Linden Avenue",50.00,"2001/07/08","322225"
"17","812465","Linden Avenue",9363.40,"2001/07/08","322226"
"14","269267","Robson Street",6860.61,"2001/07/08","322227"
"17","284354","Linden Avenue",410.00,"2001/07/08","322228"
"14","","Robson Street",450.00,"2001/07/08","322229"
"14","","Robson Street",50.00,"2001/07/08","322230"
"13","564291","Lamar Boulevard",20.00,"2001/07/08","322231"
"24","","Magnolia Way",340.00,"2001/07/08","322232"
"17","35189","Linden Avenue",3683.82,"2001/07/08","322233"
"20","202028","Eighth Avenue",490.00,"2001/07/08","322234"
"24","","Magnolia Way",1161.89,"2001/07/08","322235"
"15","","Oak Street",5380.01,"2001/07/08","322236"
"17","202028","Linden Avenue",320.00,"2001/07/08","322237"
"17","","Linden Avenue",10.00,"2001/07/08","322238"
"14","","Robson Street",370.00,"2001/07/08","322239"
"20","176437","Eighth Avenue",6421.71,"2001/07/08","322240"
"14","90398","Robson Street",4332.24,"2001/07/08","322241"
"15","","Oak Street",460.00,"2001/07/08","322242"
"17","113236","Linden Avenue",420.00,"2001/07/08","322243"
"13","301037","Lamar Boulevard",190.00,"2001/07/08","322244"
"24","","Magnolia Way",20.00,"2001/07/08","322245"
"18","","Congress Street",480.00,"2001/07/08","322246"
"14","","Robson Street",8226.36,"2001/07/09","322247"
"14","176437","Robson Street",270.00,"2001/07/09","322248"
"18","35189","Congress Street",1475.98,"2001/07/09","322249"
"17","463451","Linden Avenue",220.00,"2001/07/09","322250"
"14","938010","Robson Street",1929.55,"2001/07/09","322251"
"24","","Magnolia Way",410.00,"2001/07/09","322252"
"20","836004","Eighth Avenue",1929.85,"2001/07/09","322253"
"14","264629","Robson Street",2983.33,"2001/07/09","322254"
"14","519311","Robson Street",380.00,"2001/07/09","322255"
"13","264629","Lamar Boulevard",7806.62,"2001/07/09","322256"
"17","284354","Linden Avenue",1444.71,"2001/07/09","322257"
"24","","Magnolia Way",4703.79,"2001/07/09","322258"
"13","","Lamar Boulevard",8349.43,"2001/07/09","322259"
"14","269267","Robson Street",440.00,"2001/07/09","322260"
"17","","Linden Avenue",70.00,"2001/07/09","322261"
"13","97627","Lamar Boulevard",19.30,"2001/07/09","322262"
"14","297397","Robson Street",130.00,"2001/07/09","322263"
"14","994403","Robson Street",200.00,"2001/07/09","322264"
"14","284354","Robson Street",20.00,"2001/07/09","322265"
"14","812465","Robson Street",1539.24,"2001/07/09","322266"
"14","","Robson Street",240.00,"2001/07/09","322267"
"14","202028","Robson Street",220.00,"2001/07/09","322268"
"14","","Robson Street",8454.29,"2001/07/09","322269"
"17","329169","Linden Avenue",250.00,"2001/07/09","322270"
"20","231494","Eighth Avenue",220.00,"2001/07/09","322271"
"18","264629","Congress Street",450.00,"2001/07/09","322272"
"18","512328","Congress Street",9133.75,"2001/07/09","322273"
"24","81559","Magnolia Way",2396.20,"2001/07/09","322274"
"14","113236","Robson Street",390.00,"2001/07/09","322275"
"17","56016","Linden Avenue",120.00,"2001/07/09","322276"
"15","797352","Oak Street",6173.98,"2001/07/09","322277"
"14","97627","Robson Street",6454.60,"2001/07/09","322278"
"18","519311","Congress Street",470.00,"2001/07/09","322279"
"15","","Oak Street",240.00,"2001/07/09","322280"
"14","","Robson Street",4449.91,"2001/07/09","322281"
"14","739622","Robson Street",6067.06,"2001/07/09","322282"
"24","231494","Magnolia Way",250.00,"2001/07/09","322283"
"24","231494","Magnolia Way",120.00,"2001/07/09","322284"
"20","739622","Eighth Avenue",160.00,"2001/07/09","322285"
"14","329169","Robson Street",7164.83,"2001/07/09","322286"
"14","994403","Robson Street",380.00,"2001/07/09","322287"
"14","","Robson Street",470.00,"2001/07/09","322288"
"15","795401","Oak Street",200.00,"2001/07/09","322289"
"13","559491","Lamar Boulevard",380.00,"2001/07/09","322290"
"14","269267","Robson Street",2131.62,"2001/07/09","322291"
"17","","Linden Avenue",90.00,"2001/07/09","322292"
"20","795401","Eighth Avenue",3591.73,"2001/07/09","322293"
"14","501657","Robson Street",450.00,"2001/07/09","322294"
"15","504356","Oak Street",30.00,"2001/07/09","322295"
"20","","Eighth Avenue",120.00,"2001/07/09","322296"
"18","","Congress Street",130.00,"2001/07/09","322297"
"14","","Robson Street",10.00,"2001/07/09","322298"
"13","","Lamar Boulevard",100.00,"2001/07/09","322299"
"17","812465","Linden Avenue",310.00,"2001/07/09","322300"
"14","797352","Robson Street",470.00,"2001/07/09","322301"
"17","","Linden Avenue",220.00,"2001/07/09","322302"
"20","820025","Eighth Avenue",190.00,"2001/07/09","322303"
"17","562270","Linden Avenue",60.00,"2001/07/09","322304"
"24","641464","Magnolia Way",490.00,"2001/07/09","322305"
"20","","Eighth Avenue",300.00,"2001/07/09","322306"
"14","297397","Robson Street",350.00,"2001/07/09","322307"
"20","35189","Eighth Avenue",1961.07,"2001/07/09","322308"
"14","","Robson Street",380.00,"2001/07/09","322309"
"24","444413","Magnolia Way",380.00,"2001/07/09","322310"
"14","","Robson Street",7952.63,"2001/07/09","322311"
"20","","Eighth Avenue",6344.48,"2001/07/09","322312"
"24","","Magnolia Way",5648.52,"2001/07/09","322313"
"15","56016","Oak Street",490.00,"2001/07/09","322314"
"20","90398","Eighth Avenue",440.00,"2001/07/09","322315"
"24","815062","Magnolia Way",310.00,"2001/07/09","322316"
"14","","Robson Street",7372.93,"2001/07/09","322317"
"14","301037","Robson Street",250.00,"2001/07/09","322318"
"18","","Congress Street",40.00,"2001/07/09","322319"
"24","","Magnolia Way",230.00,"2001/07/09","322320"
"14","329169","Robson Street",340.00,"2001/07/09","322321"
"17","562270","Linden Avenue",2796.86,"2001/07/09","322322"
"17","444413","Linden Avenue",340.00,"2001/07/09","322323"
"15","297397","Oak Street",3745.10,"2001/07/09","322324"
"14","","Robson Street",2807.64,"2001/07/09","322325"
"18","504356","Congress Street",20.00,"2001/07/09","322326"
"18","230575","Congress Street",380.00,"2001/07/09","322327"
"20","250402","Eighth Avenue",6968.33,"2001/07/09","322328"
"14","","Robson Street",2021.53,"2001/07/09","322329"
"18","","Congress Street",8233.87,"2001/07/09","322330"
"20","562270","Eighth Avenue",90.00,"2001/07/09","322331"
"14","815062","Robson Street",2528.19,"2001/07/09","322332"
"24","35189","Magnolia Way",210.00,"2001/07/09","322333"
"20","812465","Eighth Avenue",2900.51,"2001/07/09","322334"
"20","56016","Eighth Avenue",70.00,"2001/07/09","322335"
"24","512328","Magnolia Way",5006.36,"2001/07/09","322336"
"14","811002","Robson Street",1792.38,"2001/07/09","322337"
"14","","Robson Street",360.00,"2001/07/09","322338"
"24","641464","Magnolia Way",400.00,"2001/07/09","322339"
"20","504356","Eighth Avenue",340.00,"2001/07/09","322340"
"14","512328","Robson Street",240.00,"2001/07/09","322341"
"24","","Magnolia Way",9635.38,"2001/07/09","322342"
"14","994403","Robson Street",7636.64,"2001/07/09","322343"
"24","739622","Magnolia Way",8244.31,"2001/07/09","322344"
"18","35189","Congress Street",8941.50,"2001/07/09","322345"
"24","113236","Magnolia Way",20.00,"2001/07/09","322346"
"24","","Magnolia Way",370.00,"2001/07/09","322347"
"14","176437","Robson Street",6699.49,"2001/07/09","322348"
"17","284354","Linden Avenue",400.00,"2001/07/09","322349"
"20","","Eighth Avenue",330.00,"2001/07/09","322350"
"18","269267","Congress Street",110.00,"2001/07/09","322351"
"15","797352","Oak Street",1356.73,"2001/07/09","322352"
"14","113236","Robson Street",1565.47,"2001/07/09","322353"
"14","512328","Robson Street",3171.57,"2001/07/09","322354"
"14","269267","Robson Street",3994.39,"2001/07/09","322355"
"17","231494","Linden Avenue",7885.29,"2001/07/09","322356"
"24","","Magnolia Way",280.00,"2001/07/09","322357"
"13","90398","Lamar Boulevard",30.00,"2001/07/09","322358"
"14","359310","Robson Street",9771.41,"2001/07/09","322359"
"17","","Linden Avenue",110.00,"2001/07/09","322360"
"24","519311","Magnolia Way",1981.88,"2001/07/09","322361"
"14","739622","Robson Street",6915.69,"2001/07/09","322362"
"15","301037","Oak Street",939.47,"2001/07/09","322363"
"14","","Robson Street",8320.99,"2001/07/09","322364"
"18","938010","Congress Street",280.00,"2001/07/09","322365"
"18","90398","Congress Street",2398.73,"2001/07/09","322366"
"13","739622","Lamar Boulevard",390.00,"2001/07/09","322367"
"14","797352","Robson Street",8256.95,"2001/07/09","322368"
"17","","Linden Avenue",10.00,"2001/07/09","322369"
"14","","Robson Street",6277.19,"2001/07/09","322370"
"14","","Robson Street",5500.41,"2001/07/09","322371"
"20","812465","Eighth Avenue",160.00,"2001/07/09","322372"
"14","113236","Robson Street",330.00,"2001/07/09","322373"
"13","284354","Lamar Boulevard",380.00,"2001/07/09","322374"
"20","938010","Eighth Avenue",90.00,"2001/07/09","322375"
"14","297397","Robson Street",505.03,"2001/07/09","322376"
"17","","Linden Avenue",1301.61,"2001/07/09","322377"
"17","","Linden Avenue",70.00,"2001/07/09","322378"
"20","795401","Eighth Avenue",430.00,"2001/07/09","322379"
"20","","Eighth Avenue",370.00,"2001/07/09","322380"
"15","","Oak Street",1012.30,"2001/07/09","322381"
"17","35189","Linden Avenue",8789.93,"2001/07/09","322382"
"20","230575","Eighth Avenue",310.00,"2001/07/09","322383"
"14","797352","Robson Street",480.00,"2001/07/09","322384"
"17","914508","Linden Avenue",10.00,"2001/07/09","322385"
"13","820025","Lamar Boulevard",3655.12,"2001/07/09","322386"
"20","795401","Eighth Avenue",300.00,"2001/07/09","322387"
"24","","Magnolia Way",160.00,"2001/07/09","322388"
"14","820025","Robson Street",8717.48,"2001/07/09","322389"
"14","284354","Robson Street",3953.31,"2001/07/09","322390"
"24","519311","Magnolia Way",3287.24,"2001/07/09","322391"
"14","","Robson Street",370.00,"2001/07/09","322392"
"17","269267","Linden Avenue",5123.83,"2001/07/09","322393"
"14","","Robson Street",60.00,"2001/07/09","322394"
"20","","Eighth Avenue",280.00,"2001/07/09","322395"
"13","","Lamar Boulevard",2267.39,"2001/07/09","322396"
"20","81559","Eighth Avenue",40.00,"2001/07/09","322397"
"14","231494","Robson Street",150.00,"2001/07/09","322398"
"14","811002","Robson Street",390.00,"2001/07/09","322399"
"24","","Magnolia Way",470.00,"2001/07/09","322400"
"20","","Eighth Avenue",80.00,"2001/07/09","322401"
"20","284354","Eighth Avenue",270.00,"2001/07/09","322402"
"14","562270","Robson Street",430.00,"2001/07/09","322403"
"14","994403","Robson Street",70.00,"2001/07/09","322404"
"17","938010","Linden Avenue",4957.49,"2001/07/09","322405"
"24","","Magnolia Way",240.00,"2001/07/09","322406"
"20","641464","Eighth Avenue",380.00,"2001/07/09","322407"
"13","56016","Lamar Boulevard",50.00,"2001/07/09","322408"
"14","81559","Robson Street",152.07,"2001/07/09","322409"
"18","97627","Congress Street",6678.10,"2001/07/09","322410"
"20","641464","Eighth Avenue",120.00,"2001/07/09","322411"
"18","329169","Congress Street",8557.45,"2001/07/09","322412"
"13","869033","Lamar Boulevard",5090.93,"2001/07/09","322413"
"18","","Congress Street",360.00,"2001/07/09","322414"
"14","264629","Robson Street",724.16,"2001/07/09","322415"
"24","113236","Magnolia Way",2107.88,"2001/07/09","322416"
"17","878035","Linden Avenue",8928.52,"2001/07/09","322417"
"18","","Congress Street",250.00,"2001/07/09","322418"
"18","301037","Congress Street",9010.10,"2001/07/09","322419"
"14","301037","Robson Street",80.00,"2001/07/09","322420"
"14","","Robson Street",270.00,"2001/07/09","322421"
"24","519311","Magnolia Way",6915.14,"2001/07/09","322422"
"14","641464","Robson Street",5652.73,"2001/07/09","322423"
"17","222006","Linden Avenue",80.00,"2001/07/09","322424"
"20","812465","Eighth Avenue",370.00,"2001/07/09","322425"
"24","","Magnolia Way",450.00,"2001/07/09","322426"
"20","512328","Eighth Avenue",9334.81,"2001/07/09","322427"
